championid,champion_name,player_augment,augment_name,win_rate,show_rate
131,黛安娜,1006,利刃华尔兹,0.489593,0.00008
950,纳亚菲利,1310,小丑学院,0.523214,0.000393
98,慎,1336,升级：无尽之刃,0.422488,0.000009
44,塔里克,1056,由心及物,0.512072,0.000047
64,李青,1313,作弊：我能回城！,0.436587,0.000196
45,维迦,1080,会心防御,0.502762,0.000046
48,特朗德尔,1301,神圣干预,0.482556,0.000061
240,克烈,2008,负重爆气,0.458735,0.000011
9,费德提克,1107,接二连三,0.39949,0.000002
518,妮蔻,1076,天音爆,0.452119,0
120,赫卡里姆,1237,质变：黄金阶,0.525956,0.000201
427,艾翁,1195,巨人杀手,0.484491,0.000011
161,维克兹,1409,魄罗爆破手,0.531772,0.000214
16,索拉卡,1379,未知符文_1379,0.444007,0.000009
516,奥恩,1384,捐赠,0.501155,0.00011
80,潘森,1088,终极刷新,0.434666,0.000014
82,莫德凯撒,1392,神圣雪球,0.438906,0.000035
432,巴德,2026,杀意翻涌,0.400442,0.000002
1,安妮,1340,升级：米凯尔的祝福,0.475472,0.000006
21,厄运小姐,1047,关键暴击,0.472814,0.00035
86,盖伦,1311,溢流,0.4,0
106,沃利贝尔,1072,炽烈黎明,0.44622,0.000012
950,纳亚菲利,1015,死亡之环,0.529412,0
69,卡西奥佩娅,1373,缩小引擎,0.524856,0.000119
164,卡蜜尔,1389,男爵之手,0.516584,0.000002
427,艾翁,1220,连拨击锤,0.396646,0.000004
202,烬,1069,退敌力场,0.455477,0.000082
121,卡兹克,1400,最终都市列车,0.555942,0.000217
68,兰博,1026,唯快不破,0.542923,0.000035
420,俄洛伊,1238,质变：棱彩阶,0.491963,0.00027
246,奇亚娜,1250,一板一眼,0.451817,0.000069
902,米利欧,1072,炽烈黎明,0.452998,0.00002
76,奈德丽,1048,珠光护手,0.44434,0.000677
84,阿卡丽,1013,星界躯体,0.4443,0.000023
555,派克,1053,科学狂人,0.517817,0.000098
35,萨科,1060,海洋龙魂,0.488558,0.000083
350,悠米,1071,更万用的瞄准镜,0.368998,0.000003
107,雷恩加尔,1066,量子计算,0.520801,0.000085
79,古拉加斯,1414,卡皮巴拉空投,0.425525,0.000011
141,凯隐,1086,精准奇才,0.481442,0.000006
117,璐璐,1361,任务：艾卡西亚的陷落,0.417611,0
114,菲奥娜,1060,海洋龙魂,0.530277,0.000073
98,慎,1338,升级：狂妄,0.470358,0.000037
10,凯尔,1064,坚韧,0.501037,0.000024
35,萨科,1388,无限循环往复,0.495031,0.000211
163,塔莉垭,1050,基石法师,0.482767,0.00014
38,卡萨丁,1046,炼狱龙魂,0.505388,0.000053
517,塞拉斯,1310,小丑学院,0.507934,0.000408
516,奥恩,1052,闪电打击,0.444595,0.000006
45,维迦,1322,罪恶快感,0.503054,0.000027
42,库奇,1205,物理转魔法,0.311383,0.000015
245,艾克,1084,穿针引线,0.494742,0.000393
84,阿卡丽,1243,质变：混沌,0.457598,0.000054
240,克烈,1392,神圣雪球,0.447525,0.000007
80,潘森,1066,量子计算,0.537795,0.000149
427,艾翁,1053,科学狂人,0.484679,0.000006
897,奎桑提,1340,升级：米凯尔的祝福,0.415276,0.000009
90,玛尔扎哈,1373,缩小引擎,0.570874,0.000321
50,斯维因,1411,升级：荆棘之甲,0.482236,0.000001
38,卡萨丁,2024,由暴生急,0.480621,0.000003
498,霞,2005,扳机炼狱,0.483877,0.000007
161,维克兹,1081,踢踏舞,0.468182,0.000021
43,卡尔玛,1416,海克斯科技龙魂,0.476678,0.000037
145,卡莎,1064,坚韧,0.475244,0.000024
103,阿狸,1397,地狱三头犬,0.45146,0.000008
76,奈德丽,1198,圣火,0.415888,0.000023
904,未知英雄_904,1348,闪闪现现,0.498369,0.000009
127,丽桑卓,1348,闪闪现现,0.444724,0.000006
78,波比,1317,升级：弯刀,0.412232,0.000001
9,费德提克,1053,科学狂人,0.497303,0.000031
246,奇亚娜,1002,尖端发明家,0.421353,0.000022
157,亚索,1238,质变：棱彩阶,0.536276,0.000606
55,卡特琳娜,1053,科学狂人,0.479446,0.000049
48,特朗德尔,1070,无休回复,0.48137,0.000059
82,莫德凯撒,1361,任务：艾卡西亚的陷落,0.515803,0.000126
102,希瓦娜,1345,心灵净化,0.46581,0.000151
68,兰博,1115,最万用的瞄准镜,0.462054,0.000008
68,兰博,1062,全能龙魂,0.542713,0.000042
103,阿狸,1325,玻璃大炮,0.472394,0.000055
25,莫甘娜,1195,巨人杀手,0.57123,0.00054
27,辛吉德,1208,轨道镭射,0.479779,0.000015
2,奥拉夫,1082,残暴之力,0.462209,0.000061
101,泽拉斯,1039,冰霜 幽灵,0.468109,0.000019
57,茂凯,2006,飞身踢,0.503058,0.000172
91,泰隆,1075,慢炖,0.477995,0.000013
117,璐璐,1050,基石法师,0.494497,0.000086
64,李青,1064,坚韧,0.442253,0.000059
1,安妮,1333,逃跑计划,0.532484,0.000043
57,茂凯,1208,轨道镭射,0.481767,0.000018
154,扎克,1152,任务：钢化你心,0.461821,0.00067
69,卡西奥佩娅,1025,俯冲轰炸,0.469605,0.000023
114,菲奥娜,1405,速度恶魔,0.505452,0.000124
18,崔丝塔娜,1208,轨道镭射,0.462017,0.000008
26,基兰,2002,虚空裂隙,0.473916,0.000084
902,米利欧,1081,踢踏舞,0.44101,0.000008
111,诺提勒斯,1311,溢流,0.471101,0.000134
142,佐伊,2007,你肩上的恶魔,0.411328,0.000005
5,赵信,1023,魔鬼之舞,0.488969,0.000187
526,芮尔,1342,雪球扭蛋机,0.507673,0.000073
106,沃利贝尔,1315,快中求稳,0.473604,0.000018
526,芮尔,1328,暴击律动,0.445455,0
15,希维尔,0,无符文,0.653904,0.006231
5,赵信,1327,坚若磐石,0.44874,0.000035
69,卡西奥佩娅,1056,由心及物,0.506054,0.00035
800,梅尔,1406,祖母的辣椒油,0.540087,0.000503
523,厄斐琉斯,1243,质变：混沌,0.523517,0.00008
427,艾翁,1373,缩小引擎,0.563985,0.000021
7,乐芙兰,1030,尤里卡,0.439301,0.000445
777,永恩,2018,纯粹主义者 - 术师,0.388854,0.000011
82,莫德凯撒,1401,生机迸发,0.476117,0.00006
427,艾翁,1334,升级：雪球,0.470486,0.000015
89,蕾欧娜,1116,闪现向前,0.463332,0.00001
15,希维尔,1079,战争交响乐,0.477811,0.000333
161,维克兹,2006,飞身踢,0.485842,0.000017
147,萨勒芬妮,1072,炽烈黎明,0.526352,0.000083
92,锐雯,1053,科学狂人,0.567842,0.000044
222,金克丝,1220,连拨击锤,0.464492,0.000738
888,烈娜塔,1323,残忍,0.526824,0.000054
48,特朗德尔,1032,裁决使,0.478441,0.000156
26,基兰,1047,关键暴击,0.451492,0.000027
141,凯隐,1238,质变：棱彩阶,0.578908,0.000405
711,薇古丝,1050,基石法师,0.505847,0.000116
222,金克丝,1062,全能龙魂,0.527911,0.000065
516,奥恩,1149,不动如山,0.476544,0.000495
887,格温,1027,大地苏醒,0.511881,0.000013
83,约里克,1238,质变：棱彩阶,0.495655,0.000089
99,拉克丝,1195,巨人杀手,0.530342,0.00049
432,巴德,1073,暗影疾奔,0.380597,0.000001
29,图奇,1098,急急小子,0.465275,0.000075
800,梅尔,1386,转得我眩晕了,0.441265,0.000001
84,阿卡丽,1066,量子计算,0.456941,0.00005
53,布里茨,2024,由暴生急,0.42275,0.000009
202,烬,1028,侵蚀,0.44426,0.000038
902,米利欧,1358,弹球,0.474386,0.000018
127,丽桑卓,1074,缩小射线,0.428913,0.000019
887,格温,2005,扳机炼狱,0.51019,0.000008
99,拉克丝,1206,魔法转物理,0.314437,0.000008
60,伊莉丝,1347,吵闹鬼,0.444015,0.000003
17,提莫,2005,扳机炼狱,0.459819,0.000004
134,辛德拉,1037,急救用具,0.533333,0
28,伊芙琳,1205,物理转魔法,0.466165,0.000073
12,阿利斯塔,1015,死亡之环,0.509535,0.000203
84,阿卡丽,1076,天音爆,0.2,0
119,德莱文,1356,暴击飞弹,0.488093,0.00017
223,塔姆,12317,潘朵拉的盒子,0.468867,0.000001
145,卡莎,0,无符文,0.657369,0.011851
38,卡萨丁,1322,罪恶快感,0.505311,0.000087
166,阿克尚,1391,红包,0.544697,0.000126
498,霞,1103,面包和黄油,0.470426,0.000042
2,奥拉夫,1389,男爵之手,0.513627,0.000001
3,加里奥,1004,回归基本功,0.554343,0.000091
517,塞拉斯,1085,折磨者,0.44018,0.00003
120,赫卡里姆,12317,潘朵拉的盒子,0.582938,0.000001
105,菲兹,1054,物法皆修,0.471973,0.000225
711,薇古丝,1170,万用瞄准镜,0.444708,0.000003
222,金克丝,2008,负重爆气,0.461774,0.000005
133,奎因,2007,你肩上的恶魔,0.432981,0.000006
61,奥莉安娜,1058,秘术冲拳,0.436937,0.00001
897,奎桑提,1243,质变：混沌,0.429238,0.000049
120,赫卡里姆,1421,舞会女王,0.539281,0.000064
875,瑟提,1092,易损,0.462334,0.000136
30,卡尔萨斯,2004,信念者的强化,0.472103,0
126,杰斯,1064,坚韧,0.468731,0.000033
203,千珏,2008,负重爆气,0.476242,0.000007
150,纳尔,12317,潘朵拉的盒子,0.463511,0
13,瑞兹,2003,魄罗之王的弹跳,0.457027,0.000013
39,艾瑞莉娅,1032,裁决使,0.450563,0.000216
122,德莱厄斯,1324,蛋白粉奶昔,0.47587,0.000355
29,图奇,1405,速度恶魔,0.46274,0.000102
106,沃利贝尔,1205,物理转魔法,0.46627,0.000081
133,奎因,2001,当心小蛋糕！,0.517995,0.00005
202,烬,1348,闪闪现现,0.444382,0.000018
517,塞拉斯,1051,点亮他们！,0.45208,0.000033
887,格温,1053,科学狂人,0.588902,0.000037
45,维迦,1325,玻璃大炮,0.465433,0.000084
33,拉莫斯,2008,负重爆气,0.453207,0.000007
41,普朗克,1036,火上浇油,0.462112,0.000043
31,科加斯,1397,地狱三头犬,0.450763,0.000022
98,慎,1406,祖母的辣椒油,0.511306,0.000117
10,凯尔,1349,终极唤醒,0.481308,0.000042
60,伊莉丝,1337,尊我为王,0.494562,0.00001
14,赛恩,1996,升级：耀光,0.459078,0
122,德莱厄斯,1062,全能龙魂,0.515781,0.000096
161,维克兹,1156,任务：沃格勒特的巫师帽,0.506683,0.000301
240,克烈,2007,你肩上的恶魔,0.389475,0.000003
202,烬,12317,潘朵拉的盒子,0.47764,0.000001
79,古拉加斯,1097,巫师式思考,0.48604,0.000181
22,艾希,1107,接二连三,0.511692,0.001569
7,乐芙兰,1388,无限循环往复,0.427499,0.000105
143,婕拉,1338,升级：狂妄,0.458599,0
163,塔莉垭,1133,魔法飞弹,0.493525,0.000675
222,金克丝,1064,坚韧,0.499482,0.000018
31,科加斯,1087,台风,0.455911,0.000008
238,劫,1424,???,0.477022,0.000008
99,拉克丝,1156,任务：沃格勒特的巫师帽,0.5104,0.000457
145,卡莎,1389,男爵之手,0.515625,0.000011
67,薇恩,1073,暗影疾奔,0.595911,0.001407
121,卡兹克,1073,暗影疾奔,0.493564,0.000528
76,奈德丽,1206,魔法转物理,0.331913,0.000017
902,米利欧,2009,狂热者,0.457661,0.000004
234,佛耶戈,1071,更万用的瞄准镜,0.495021,0.000448
268,阿兹尔,1056,由心及物,0.47591,0.000044
245,艾克,1063,狂徒豪气,0.52082,0.00019
21,厄运小姐,1411,升级：荆棘之甲,0,0
33,拉莫斯,1032,裁决使,0.44753,0.000019
203,千珏,1344,最终形态,0.417817,0
203,千珏,1316,刃下生风,0.48206,0.000044
166,阿克尚,1074,缩小射线,0.448592,0.000164
221,泽丽,1011,你摸不到,0.458873,0.000041
517,塞拉斯,1334,升级：雪球,0.467437,0.000181
68,兰博,1353,坦克引擎,0.517528,0.000112
235,赛娜,1308,火狐,0.506881,0.000027
254,蔚,1042,恶趣味,0.484465,0.000043
35,萨科,1115,最万用的瞄准镜,0.448017,0.000093
7,乐芙兰,2006,飞身踢,0.420456,0.000019
21,厄运小姐,1313,作弊：我能回城！,0.492999,0.000352
68,兰博,1390,超凡邪恶,0.529872,0.000717
42,库奇,1056,由心及物,0.517748,0.000043
147,萨勒芬妮,1113,老练狙神,0.534724,0.000284
81,伊泽瑞尔,1027,大地苏醒,0.412613,0.000018
16,索拉卡,1344,最终形态,0.432787,0
12,阿利斯塔,1333,逃跑计划,0.510669,0.000114
202,烬,1211,杀戮时间到了,0.459602,0.000079
268,阿兹尔,1071,更万用的瞄准镜,0.424797,0.000175
25,莫甘娜,1098,急急小子,0.535168,0.000142
83,约里克,1138,渴血,0.478953,0.000101
85,凯南,1416,海克斯科技龙魂,0.478964,0.000026
63,布兰德,1085,折磨者,0.542298,0.000154
910,彗,1053,科学狂人,0.551775,0.000035
61,奥莉安娜,1039,冰霜 幽灵,0.48949,0.000011
142,佐伊,1053,科学狂人,0.499399,0.000027
518,妮蔻,1405,速度恶魔,0.470017,0.000058
200,卑尔维斯,1397,地狱三头犬,0.459813,0.000034
69,卡西奥佩娅,1206,魔法转物理,0.330883,0.000003
223,塔姆,2008,负重爆气,0.470173,0.000128
99,拉克丝,1314,强力护盾,0.469728,0.000051
200,卑尔维斯,1092,易损,0.474333,0.000066
4,崔斯特,1375,吞噬灵魂,0.519853,0.00015
164,卡蜜尔,1069,退敌力场,0.398765,0.000007
245,艾克,2004,信念者的强化,0.447833,0
13,瑞兹,1020,黎明使者的坚决,0.523925,0.000071
893,阿萝拉,1358,弹球,0.480662,0.000138
86,盖伦,1041,歌利亚巨人,0.486594,0.000799
23,泰达米尔,1116,闪现向前,0.485172,0.000033
111,诺提勒斯,2009,狂热者,0.475731,0.000008
59,嘉文四世,1015,死亡之环,0.448718,0
110,韦鲁斯,2002,虚空裂隙,0.439566,0.000066
145,卡莎,1025,俯冲轰炸,0.464306,0.000052
893,阿萝拉,1194,精怪魔法,0.505372,0.000115
53,布里茨,1097,巫师式思考,0.449338,0.000257
497,洛,1301,神圣干预,0.502095,0.000066
80,潘森,1310,小丑学院,0.578757,0.000748
16,索拉卡,1115,最万用的瞄准镜,0.395863,0.000004
420,俄洛伊,1039,冰霜 幽灵,0.464718,0.000186
98,慎,1409,魄罗爆破手,0.492841,0.000014
98,慎,1026,唯快不破,0.474783,0.000007
143,婕拉,1050,基石法师,0.51968,0.000241
104,格雷福斯,1086,精准奇才,0.463949,0.000018
142,佐伊,1077,灵魂虹吸,0.44508,0.000024
147,萨勒芬妮,1323,残忍,0.558213,0.000271
14,赛恩,2005,扳机炼狱,0.449873,0.000024
268,阿兹尔,1051,点亮他们！,0.488939,0.000174
202,烬,1025,俯冲轰炸,0.478746,0.000047
19,沃里克,1085,折磨者,0.431749,0.000014
41,普朗克,1211,杀戮时间到了,0.465463,0.000101
22,艾希,1086,精准奇才,0.462888,0.000148
234,佛耶戈,1118,会心治疗,0.516555,0.000206
154,扎克,1170,万用瞄准镜,0.42025,0.000011
59,嘉文四世,1225,双刀流,0.475309,0.00003
200,卑尔维斯,2005,扳机炼狱,0.402314,0.00003
432,巴德,1340,升级：米凯尔的祝福,0.457099,0.00003
888,烈娜塔,1025,俯冲轰炸,0.504096,0.00003
202,烬,1030,尤里卡,0.419771,0.000017
13,瑞兹,1105,家园卫士,0.544623,0.000079
24,贾克斯,1338,升级：狂妄,0.479987,0.000203
23,泰达米尔,1301,神圣干预,0.475915,0.000079
22,艾希,1325,玻璃大炮,0.448517,0.000069
44,塔里克,2026,杀意翻涌,0.491933,0.000001
8,弗拉基米尔,1401,生机迸发,0.426563,0.000019
893,阿萝拉,1324,蛋白粉奶昔,0.439287,0.000001
15,希维尔,1105,家园卫士,0.514857,0.000093
166,阿克尚,1009,霸符兄弟,0.488062,0.00003
254,蔚,1152,任务：钢化你心,0.499488,0.000224
12,阿利斯塔,1029,虚幻武器,0.467197,0.000147
35,萨科,1409,魄罗爆破手,0.476313,0.000205
7,乐芙兰,1243,质变：混沌,0.443903,0.00007
26,基兰,1384,捐赠,0.503564,0.000114
85,凯南,1011,你摸不到,0.471209,0.000101
150,纳尔,1346,吸血习性,0.47782,0.000319
105,菲兹,1023,魔鬼之舞,0.534188,0.000064
102,希瓦娜,2024,由暴生急,0.458872,0.000008
143,婕拉,1329,史上最大雪球,0.518081,0.000056
42,库奇,1075,慢炖,0.427033,0.000009
42,库奇,1211,杀戮时间到了,0.507839,0.000174
58,雷克顿,1023,魔鬼之舞,0.463862,0.000103
516,奥恩,1103,面包和黄油,0.448685,0.000042
69,卡西奥佩娅,1375,吞噬灵魂,0.498098,0.000059
15,希维尔,1319,升级：献祭,0.398649,0
910,彗,1373,缩小引擎,0.580793,0.000244
38,卡萨丁,1039,冰霜 幽灵,0.512406,0.000017
12,阿利斯塔,1403,属性叠属性！,0.510694,0.00004
134,辛德拉,1388,无限循环往复,0.547866,0.000245
143,婕拉,1311,溢流,0.488955,0.000182
150,纳尔,1345,心灵净化,0.443291,0.000117
26,基兰,1037,急救用具,0.475578,0
412,锤石,1334,升级：雪球,0.451348,0.000197
30,卡尔萨斯,1084,穿针引线,0.488151,0.00066
910,彗,1327,坚若磐石,0.485286,0.000023
76,奈德丽,1373,缩小引擎,0.495639,0.00019
266,亚托克斯,1311,溢流,0.454545,0
81,伊泽瑞尔,1086,精准奇才,0.441617,0.000398
89,蕾欧娜,1133,魔法飞弹,0.460312,0.000016
950,纳亚菲利,1013,星界躯体,0.452241,0.000009
106,沃利贝尔,1026,唯快不破,0.466785,0.00001
91,泰隆,1067,古式佳酿,0.496551,0.000039
800,梅尔,1015,死亡之环,0.295082,0
106,沃利贝尔,1335,夺金,0.46224,0.000016
19,沃里克,1170,万用瞄准镜,0.445055,0.000101
62,孙悟空,1206,魔法转物理,0.489748,0.000162
897,奎桑提,1156,任务：沃格勒特的巫师帽,0.206897,0
8,弗拉基米尔,1345,心灵净化,0.410357,0.00014
21,厄运小姐,2016,注魔,0.490119,0.000066
164,卡蜜尔,1075,慢炖,0.447291,0.000009
518,妮蔻,2018,纯粹主义者 - 术师,0.458264,0.00002
910,彗,1045,炼狱导管,0.543784,0.000803
517,塞拉斯,1389,男爵之手,0.503539,0.000008
67,薇恩,1404,属性！,0.60302,0.000051
8,弗拉基米尔,1420,咏叹奏鸣,0.526517,0.000077
412,锤石,1067,古式佳酿,0.459355,0.0003
13,瑞兹,12317,潘朵拉的盒子,0.468964,0.000001
254,蔚,1336,升级：无尽之刃,0.470166,0.000132
67,薇恩,1413,和我一起困在这里,0.531957,0
9,费德提克,1341,帽上加帽,0.478763,0.000358
523,厄斐琉斯,1328,暴击律动,0.526385,0.000856
24,贾克斯,1038,有始有终,0.527876,0.000052
150,纳尔,1025,俯冲轰炸,0.466987,0.000088
114,菲奥娜,2005,扳机炼狱,0.450377,0.000032
72,斯卡纳,1170,万用瞄准镜,0.427444,0.000007
147,萨勒芬妮,1097,巫师式思考,0.528096,0.000325
950,纳亚菲利,1071,更万用的瞄准镜,0.436527,0.000016
40,迦娜,12317,潘朵拉的盒子,0.524422,0
89,蕾欧娜,1013,星界躯体,0.49079,0.001073
555,派克,1084,穿针引线,0.471176,0.000567
427,艾翁,2007,你肩上的恶魔,0.375151,0.000001
555,派克,1007,大力,0.485229,0.00019
266,亚托克斯,1037,急救用具,0.451628,0.000246
57,茂凯,1004,回归基本功,0.510031,0.000047
37,娑娜,1405,速度恶魔,0.503534,0.000053
3,加里奥,1098,急急小子,0.494944,0.000043
897,奎桑提,1056,由心及物,0.423546,0.000033
68,兰博,1069,退敌力场,0.463675,0.000018
119,德莱文,1039,冰霜 幽灵,0.435761,0.000006
526,芮尔,1305,练腿日,0.526447,0.000062
103,阿狸,1029,虚幻武器,0.476701,0.000086
91,泰隆,1006,利刃华尔兹,0.473069,0.000161
901,斯莫德,1390,超凡邪恶,0.502437,0.000431
223,塔姆,1108,自我毁灭,0.478164,0.000365
887,格温,1180,超强大脑,0.536763,0.000065
13,瑞兹,1066,量子计算,0.474376,0.000049
133,奎因,1045,炼狱导管,0.409832,0.00001
114,菲奥娜,1007,大力,0.552461,0.000119
523,厄斐琉斯,1134,亮出你的剑,0.621282,0.000355
254,蔚,1077,灵魂虹吸,0.470491,0.000108
897,奎桑提,1405,速度恶魔,0.416095,0.000031
9,费德提克,1225,双刀流,0.430932,0.000004
526,芮尔,1335,夺金,0.498701,0.000014
36,蒙多医生,1195,巨人杀手,0.539297,0.000022
126,杰斯,1358,弹球,0.440914,0.000073
58,雷克顿,1044,冰寒,0.416895,0.000005
238,劫,1035,感受燃烧,0.521618,0.000039
245,艾克,1116,闪现向前,0.488448,0.000023
895,尼菈,1404,属性！,0.613473,0.000008
44,塔里克,2007,你肩上的恶魔,0.391806,0.000001
102,希瓦娜,1077,灵魂虹吸,0.468194,0.000051
107,雷恩加尔,1413,和我一起困在这里,0.483316,0.000002
498,霞,1392,神圣雪球,0.467789,0.000007
517,塞拉斯,1084,穿针引线,0.454224,0.000365
910,彗,1384,捐赠,0.556854,0.000159
45,维迦,1402,属性叠属性叠属性！,0.525016,0.000034
33,拉莫斯,1329,史上最大雪球,0.457018,0.000036
127,丽桑卓,1238,质变：棱彩阶,0.496877,0.000222
432,巴德,1009,霸符兄弟,0.423901,0.000022
107,雷恩加尔,1082,残暴之力,0.474256,0.000189
127,丽桑卓,1113,老练狙神,0.428293,0.00003
11,易,1237,质变：黄金阶,0.523188,0.000193
41,普朗克,1087,台风,0.45463,0.000027
113,瑟庄妮,1037,急救用具,0.526316,0
107,雷恩加尔,1316,刃下生风,0.494015,0.000134
893,阿萝拉,1308,火狐,0.571939,0.000174
53,布里茨,1076,天音爆,0.480851,0
804,芸阿娜,1115,最万用的瞄准镜,0.520239,0.000427
901,斯莫德,1404,属性！,0.538631,0.000059
163,塔莉垭,1018,巨像的勇气,0.450535,0.000006
799,安蓓萨,2018,纯粹主义者 - 术师,0.451545,0.00001
