aug_a,aug_a_name,aug_b,aug_b_name,pair_win_rate,pair_show_rate
1133,魔法飞弹,1340,升级：米凯尔的祝福,0.505881,0.000108
1308,火狐,1348,闪闪现现,0.509698,0
1041,歌利亚巨人,1389,男爵之手,0.518481,0.000027
1113,老练狙神,1392,神圣雪球,0.432251,0.000031
1034,防护面纱,1301,神圣干预,0.471006,0.000097
1150,面包和果酱,1180,超强大脑,0.483407,0.000216
1335,夺金,1386,转得我眩晕了,0.486777,0.000001
1327,坚若磐石,1331,至高天诺言,0.437472,0.000017
1104,仆从大师,2003,魄罗之王的弹跳,0.462468,0.000004
1030,尤里卡,1151,面包和奶酪,0.503188,0.001193
1324,蛋白粉奶昔,1337,尊我为王,0.567574,0.000091
1002,尖端发明家,12317,潘朵拉的盒子,0.484658,0.000001
1388,无限循环往复,1415,双生火焰,0.497692,0.000335
1329,史上最大雪球,1390,超凡邪恶,0.486098,0.000298
1061,回力OK镖,1075,慢炖,0.497062,0.000116
1025,俯冲轰炸,1048,珠光护手,0.494965,0.000942
1077,灵魂虹吸,1107,接二连三,0.492589,0.000901
1092,易损,1198,圣火,0.462725,0.000072
1026,唯快不破,1326,夜狩,0.472363,0.000121
1070,无休回复,2024,由暴生急,0.468661,0.000017
1026,唯快不破,1081,踢踏舞,0.515649,0.000472
1009,霸符兄弟,1052,闪电打击,0.514188,0.000256
1081,踢踏舞,2002,虚空裂隙,0.461592,0.000021
1028,侵蚀,1107,接二连三,0.484468,0.00021
1397,地狱三头犬,2008,负重爆气,0.45334,0.000052
1150,面包和果酱,1323,残忍,0.494313,0.000252
1204,叠角龙,1345,心灵净化,0.508413,0.000041
1018,巨像的勇气,1345,心灵净化,0.45057,0.000244
1180,超强大脑,2008,负重爆气,0.496009,0.00023
1025,俯冲轰炸,1039,冰霜 幽灵,0.501082,0.000286
1080,会心防御,2018,纯粹主义者 - 术师,0.452626,0.000016
1337,尊我为王,2005,扳机炼狱,0.640031,0.000036
1025,俯冲轰炸,1056,由心及物,0.496727,0.000219
1340,升级：米凯尔的祝福,1416,海克斯科技龙魂,0.519441,0.000006
1331,至高天诺言,1402,属性叠属性叠属性！,0.501056,0.000002
1063,狂徒豪气,1320,升级：收集者,0.490736,0.000327
1095,风语者的祝福,1349,终极唤醒,0.490947,0.00004
1305,练腿日,1316,刃下生风,0.48734,0.000094
1214,旋转至胜,1373,缩小引擎,0.520352,0.000105
1075,慢炖,1372,小猫咪找妈妈,0.44958,0.000009
1015,死亡之环,1316,刃下生风,0.440087,0.000006
1034,防护面纱,1080,会心防御,0.492419,0.000066
1316,刃下生风,1345,心灵净化,0.465934,0.000282
1007,大力,1079,战争交响乐,0.497203,0.000395
1020,黎明使者的坚决,1079,战争交响乐,0.47973,0.000104
1194,精怪魔法,1341,帽上加帽,0.461597,0.000185
1418,砸开那颗蛋,1424,???,0.474219,0.000001
1015,死亡之环,2008,负重爆气,0.470654,0.000139
1030,尤里卡,2002,虚空裂隙,0.522916,0.000499
1075,慢炖,1150,面包和果酱,0.494496,0.000281
1030,尤里卡,1331,至高天诺言,0.489516,0.000031
1032,裁决使,1415,双生火焰,0.47825,0.000699
1050,基石法师,2005,扳机炼狱,0.439694,0.000009
1087,台风,1406,祖母的辣椒油,0.489982,0.000081
1038,有始有终,1118,会心治疗,0.489452,0.000377
1053,科学狂人,1342,雪球扭蛋机,0.506443,0.000103
1029,虚幻武器,1087,台风,0.472999,0.000552
1341,帽上加帽,2008,负重爆气,0.482537,0.00035
1086,精准奇才,2005,扳机炼狱,0.43085,0.000004
1103,面包和黄油,1392,神圣雪球,0.432125,0.000046
1062,全能龙魂,1180,超强大脑,0.505898,0.000107
1097,巫师式思考,1414,卡皮巴拉空投,0.444033,0.000051
1042,恶趣味,1421,舞会女王,0.503812,0.000055
1015,死亡之环,1397,地狱三头犬,0.457108,0.000014
1025,俯冲轰炸,1105,家园卫士,0.516889,0.000141
1042,恶趣味,2002,虚空裂隙,0.485018,0.000047
1341,帽上加帽,2007,你肩上的恶魔,0.425118,0.000028
1075,慢炖,1322,罪恶快感,0.492148,0.000214
1023,魔鬼之舞,1345,心灵净化,0.472194,0.000288
1050,基石法师,1243,质变：混沌,0.486863,0.000327
1061,回力OK镖,1332,不祥契约,0.497048,0.000052
1118,会心治疗,1305,练腿日,0.485304,0.000383
1074,缩小射线,2005,扳机炼狱,0.420275,0.000046
1050,基石法师,1389,男爵之手,0.518141,0.000012
1072,炽烈黎明,1353,坦克引擎,0.479679,0.000288
1056,由心及物,1372,小猫咪找妈妈,0.490926,0.000079
1022,灵巧,1112,终极不可阻挡,0.481669,0.000228
1345,心灵净化,1390,超凡邪恶,0.481494,0.001323
1006,利刃华尔兹,1019,全凭身法,0.461824,0.000193
1052,闪电打击,1198,圣火,0.455275,0.000033
1375,吞噬灵魂,2008,负重爆气,0.487414,0.000446
1331,至高天诺言,1356,暴击飞弹,0.445351,0.000004
1129,神射法师,1372,小猫咪找妈妈,0.445552,0.000015
1026,唯快不破,1058,秘术冲拳,0.47846,0.000128
1320,升级：收集者,2026,杀意翻涌,0.480686,0.000235
1047,关键暴击,1314,强力护盾,0.458767,0.00006
1305,练腿日,1379,未知符文_1379,0.451011,0.000002
1046,炼狱龙魂,2001,当心小蛋糕！,0.495069,0.000231
1076,天音爆,1372,小猫咪找妈妈,0.495206,0.000198
1384,捐赠,2001,当心小蛋糕！,0.53053,0.00268
1058,秘术冲拳,1250,一板一眼,0.435233,0.000524
1004,回归基本功,1338,升级：狂妄,0.536151,0.000368
1075,慢炖,1154,任务：海牛阿福的勇士,0.468965,0.00004
1079,战争交响乐,1095,风语者的祝福,0.473544,0.000032
1084,穿针引线,1345,心灵净化,0.461982,0.001573
1108,自我毁灭,1344,最终形态,0.484337,0.000415
1996,升级：耀光,2007,你肩上的恶魔,0.440242,0.000023
1036,火上浇油,1206,魔法转物理,0.481186,0.000365
1329,史上最大雪球,1403,属性叠属性！,0.518872,0.00005
1057,山脉龙魂,1414,卡皮巴拉空投,0.430696,0.000016
1019,全凭身法,1195,巨人杀手,0.52088,0.000509
1018,巨像的勇气,1409,魄罗爆破手,0.503024,0.00007
1051,点亮他们！,1314,强力护盾,0.456654,0.000014
1058,秘术冲拳,1308,火狐,0.483688,0.000055
1018,巨像的勇气,1416,海克斯科技龙魂,0.454031,0.000016
1243,质变：混沌,1411,升级：荆棘之甲,0.538624,0.000035
1060,海洋龙魂,1238,质变：棱彩阶,0.522118,0.000864
1013,星界躯体,1097,巫师式思考,0.465032,0.000287
1225,双刀流,2008,负重爆气,0.490349,0.00014
1032,裁决使,1375,吞噬灵魂,0.481989,0.000819
1039,冰霜 幽灵,1204,叠角龙,0.47918,0.000011
1013,星界躯体,1330,活力再生,0.44652,0.000013
1081,踢踏舞,2009,狂热者,0.497397,0.000401
1056,由心及物,1152,任务：钢化你心,0.479485,0.001016
1150,面包和果酱,1397,地狱三头犬,0.444955,0.000072
1009,霸符兄弟,1420,咏叹奏鸣,0.560181,0.000134
1013,星界躯体,2003,魄罗之王的弹跳,0.482838,0.000095
1237,质变：黄金阶,2016,注魔,0.501068,0.000025
1334,升级：雪球,2008,负重爆气,0.479837,0.00036
1019,全凭身法,1337,尊我为王,0.570453,0.00017
1044,冰寒,1310,小丑学院,0.509273,0.000235
1054,物法皆修,1418,砸开那颗蛋,0.442552,0.000001
0,无符文,1336,升级：无尽之刃,0.660383,0.024081
1085,折磨者,2026,杀意翻涌,0.459916,0.000008
1050,基石法师,1068,循环往复,0.509509,0.000669
1084,穿针引线,1348,闪闪现现,0.440822,0.000072
1205,物理转魔法,1424,???,0.457484,0.000037
1136,扇巴掌,2018,纯粹主义者 - 术师,0.48239,0.000098
1018,巨像的勇气,1344,最终形态,0.463568,0.000105
1064,坚韧,1345,心灵净化,0.459828,0.000765
1032,裁决使,1225,双刀流,0.513803,0.001452
1340,升级：米凯尔的祝福,1414,卡皮巴拉空投,0.502077,0.000003
1036,火上浇油,1347,吵闹鬼,0.46615,0.000061
1305,练腿日,1397,地狱三头犬,0.470477,0.000129
1038,有始有终,2026,杀意翻涌,0.50885,0.000163
1026,唯快不破,1206,魔法转物理,0.513353,0.000119
0,无符文,1113,老练狙神,0.605427,0.02638
1379,未知符文_1379,2004,信念者的强化,0.452478,0.000004
1323,残忍,2016,注魔,0.486806,0.000039
1317,升级：弯刀,1342,雪球扭蛋机,0.413045,0.000004
1347,吵闹鬼,1415,双生火焰,0.465878,0.000015
1030,尤里卡,1418,砸开那颗蛋,0.530829,0.000011
1052,闪电打击,1064,坚韧,0.465913,0.000193
1205,物理转魔法,1208,轨道镭射,0.458952,0.000072
1118,会心治疗,1308,火狐,0.521447,0.000202
1041,歌利亚巨人,1107,接二连三,0.475583,0.000374
1029,虚幻武器,2004,信念者的强化,0.44994,0.00001
1339,激光治疗,2024,由暴生急,0.414983,0.000002
1243,质变：混沌,1314,强力护盾,0.47053,0.000135
1108,自我毁灭,1187,闪光弹,0.442923,0.000041
1081,踢踏舞,1361,任务：艾卡西亚的陷落,0.509077,0.000015
1237,质变：黄金阶,1406,祖母的辣椒油,0.564238,0.000341
1015,死亡之环,1082,残暴之力,0.45447,0.00001
1064,坚韧,1243,质变：混沌,0.477108,0.000555
1206,魔法转物理,1391,红包,0.583448,0.000514
1341,帽上加帽,1358,弹球,0.462753,0.000135
1310,小丑学院,2006,飞身踢,0.515203,0.000168
1007,大力,1011,你摸不到,0.478964,0.000094
1116,闪现向前,2002,虚空裂隙,0.497998,0.000036
1075,慢炖,1301,神圣干预,0.493232,0.000323
1329,史上最大雪球,1388,无限循环往复,0.477647,0.000074
1326,夜狩,1996,升级：耀光,0.473215,0.000166
12317,潘朵拉的盒子,1332,不祥契约,0.608247,0
1152,任务：钢化你心,1320,升级：收集者,0.421175,0.000225
1051,点亮他们！,1225,双刀流,0.576048,0.001643
1039,冰霜 幽灵,1372,小猫咪找妈妈,0.522016,0.000024
0,无符文,1323,残忍,0.603743,0.011444
1151,面包和奶酪,2010,双发快射,0.459094,0.000048
1324,蛋白粉奶昔,1353,坦克引擎,0.47266,0.002135
1074,缩小射线,1151,面包和奶酪,0.446284,0.00022
1084,穿针引线,1237,质变：黄金阶,0.482762,0.000783
1331,至高天诺言,2001,当心小蛋糕！,0.488966,0.000006
1057,山脉龙魂,1063,狂徒豪气,0.478639,0.000067
1194,精怪魔法,2004,信念者的强化,0.455742,0.000002
1034,防护面纱,1046,炼狱龙魂,0.482607,0.000229
1013,星界躯体,1072,炽烈黎明,0.468788,0.000138
1087,台风,12317,潘朵拉的盒子,0.498843,0.000001
1105,家园卫士,1334,升级：雪球,0.52129,0.000175
1057,山脉龙魂,1214,旋转至胜,0.480032,0.000027
1134,亮出你的剑,1415,双生火焰,0.542699,0.000091
1042,恶趣味,1327,坚若磐石,0.478459,0.000431
1105,家园卫士,1418,砸开那颗蛋,0.521071,0.000002
1015,死亡之环,1321,砍伤,0.482472,0.000036
1077,灵魂虹吸,2024,由暴生急,0.477059,0.0002
1315,快中求稳,1333,逃跑计划,0.564664,0.000283
1013,星界躯体,1035,感受燃烧,0.498939,0.000253
1087,台风,2008,负重爆气,0.451677,0.000083
1020,黎明使者的坚决,1134,亮出你的剑,0.58131,0.000039
1058,秘术冲拳,1327,坚若磐石,0.444273,0.000068
1180,超强大脑,1333,逃跑计划,0.537605,0.00023
1006,利刃华尔兹,1318,升级：中娅,0.462324,0.000059
1086,精准奇才,1187,闪光弹,0.4278,0.000006
1036,火上浇油,1325,玻璃大炮,0.437301,0.000113
1009,霸符兄弟,1237,质变：黄金阶,0.51381,0.000198
1041,歌利亚巨人,1392,神圣雪球,0.454393,0.000059
0,无符文,1338,升级：狂妄,0.640616,0.040879
1180,超强大脑,1194,精怪魔法,0.476358,0.000115
1375,吞噬灵魂,1409,魄罗爆破手,0.522147,0.000421
1384,捐赠,1386,转得我眩晕了,0.496028,0.000003
1133,魔法飞弹,1211,杀戮时间到了,0.499,0.003084
1113,老练狙神,1391,红包,0.519738,0.000355
1154,任务：海牛阿福的勇士,1349,终极唤醒,0.464634,0.000032
1318,升级：中娅,1424,???,0.454351,0.000017
0,无符文,2026,杀意翻涌,0.589513,0.005241
1018,巨像的勇气,1332,不祥契约,0.458404,0.000041
1138,渴血,1424,???,0.461971,0.000036
1072,炽烈黎明,1238,质变：棱彩阶,0.495017,0.000305
1088,终极刷新,1318,升级：中娅,0.457218,0.000194
12317,潘朵拉的盒子,1348,闪闪现现,0.529412,0
1073,暗影疾奔,1375,吞噬灵魂,0.497751,0.000129
1066,量子计算,1375,吞噬灵魂,0.472535,0.000169
1134,亮出你的剑,1388,无限循环往复,0.547742,0.000047
1051,点亮他们！,1107,接二连三,0.506371,0.001552
1051,点亮他们！,1348,闪闪现现,0.459185,0.000009
1015,死亡之环,1039,冰霜 幽灵,0.491215,0.000159
1032,裁决使,1048,珠光护手,0.482082,0.006344
1025,俯冲轰炸,1054,物法皆修,0.449085,0.000105
1023,魔鬼之舞,1361,任务：艾卡西亚的陷落,0.542701,0.000086
1085,折磨者,1098,急急小子,0.461433,0.000048
1042,恶趣味,1424,???,0.445079,0.000009
1328,暴击律动,2007,你肩上的恶魔,0.447169,0.000034
1225,双刀流,1375,吞噬灵魂,0.498943,0.000083
1356,暴击飞弹,2016,注魔,0.465841,0.000036
1237,质变：黄金阶,1996,升级：耀光,0.505476,0.000195
1317,升级：弯刀,1329,史上最大雪球,0.403561,0.000003
12317,潘朵拉的盒子,1392,神圣雪球,0.528626,0
1062,全能龙魂,12317,潘朵拉的盒子,0.49361,0
1386,转得我眩晕了,1388,无限循环往复,0.448074,0.000004
1056,由心及物,1115,最万用的瞄准镜,0.454494,0.000074
1050,基石法师,1400,最终都市列车,0.499812,0.000097
1082,残暴之力,1329,史上最大雪球,0.464765,0.000167
1324,蛋白粉奶昔,1384,捐赠,0.483395,0.00012
1052,闪电打击,1085,折磨者,0.431314,0.000023
1071,更万用的瞄准镜,1361,任务：艾卡西亚的陷落,0.498369,0.000055
1018,巨像的勇气,2002,虚空裂隙,0.477639,0.000018
1323,残忍,1346,吸血习性,0.49516,0.000374
1170,万用瞄准镜,1379,未知符文_1379,0.464952,0.000005
1151,面包和奶酪,1308,火狐,0.512212,0.00014
1346,吸血习性,1403,属性叠属性！,0.572458,0.000658
1321,砍伤,1335,夺金,0.475432,0.000018
1023,魔鬼之舞,1097,巫师式思考,0.4871,0.00005
1041,歌利亚巨人,2003,魄罗之王的弹跳,0.494257,0.000066
1129,神射法师,1402,属性叠属性叠属性！,0.508799,0.000062
1069,退敌力场,1415,双生火焰,0.447904,0.000029
1322,罪恶快感,1338,升级：狂妄,0.48623,0.002036
1082,残暴之力,1334,升级：雪球,0.470225,0.000202
1081,踢踏舞,1372,小猫咪找妈妈,0.446314,0.000008
1029,虚幻武器,1345,心灵净化,0.467773,0.000689
1326,夜狩,2009,狂热者,0.476235,0.000102
1052,闪电打击,1324,蛋白粉奶昔,0.447059,0.000061
1113,老练狙神,1324,蛋白粉奶昔,0.438438,0.000036
1034,防护面纱,1313,作弊：我能回城！,0.492116,0.000281
1338,升级：狂妄,1400,最终都市列车,0.527845,0.000515
1097,巫师式思考,1112,终极不可阻挡,0.459405,0.000216
1077,灵魂虹吸,1392,神圣雪球,0.445643,0.000027
1331,至高天诺言,1414,卡皮巴拉空投,0.6,0
1046,炼狱龙魂,1406,祖母的辣椒油,0.528508,0.000276
1028,侵蚀,1085,折磨者,0.496904,0.000097
1035,感受燃烧,1315,快中求稳,0.519908,0.000067
1025,俯冲轰炸,1058,秘术冲拳,0.483409,0.00029
1060,海洋龙魂,1112,终极不可阻挡,0.47282,0.000089
1035,感受燃烧,1072,炽烈黎明,0.485008,0.000049
1064,坚韧,1133,魔法飞弹,0.477504,0.000606
1044,冰寒,1180,超强大脑,0.506165,0.000603
1032,裁决使,1386,转得我眩晕了,0.424533,0.000006
1027,大地苏醒,1327,坚若磐石,0.436668,0.000025
1214,旋转至胜,1334,升级：雪球,0.493773,0.000083
1074,缩小射线,1310,小丑学院,0.486239,0.00025
1044,冰寒,1051,点亮他们！,0.482872,0.000135
1079,战争交响乐,2016,注魔,0.449816,0.000024
1020,黎明使者的坚决,1404,属性！,0.526809,0.00002
1045,炼狱导管,1073,暗影疾奔,0.512437,0.000217
1170,万用瞄准镜,1334,升级：雪球,0.460187,0.000165
1081,踢踏舞,1327,坚若磐石,0.44297,0.000061
1046,炼狱龙魂,1170,万用瞄准镜,0.460722,0.000458
1027,大地苏醒,1331,至高天诺言,0.408856,0.000002
1035,感受燃烧,1180,超强大脑,0.487286,0.000079
1238,质变：棱彩阶,2008,负重爆气,0.510966,0.000373
1079,战争交响乐,1080,会心防御,0.496845,0.00023
1136,扇巴掌,1339,激光治疗,0.485005,0.000077
1018,巨像的勇气,1097,巫师式思考,0.450413,0.000071
1337,尊我为王,1386,转得我眩晕了,0.480798,0.000001
1085,折磨者,1314,强力护盾,0.44622,0.000043
1057,山脉龙魂,1328,暴击律动,0.47848,0.000039
12317,潘朵拉的盒子,2026,杀意翻涌,0.51087,0
1052,闪电打击,1105,家园卫士,0.524039,0.000301
1112,终极不可阻挡,1348,闪闪现现,0.432207,0.000018
1025,俯冲轰炸,1323,残忍,0.494638,0.000256
0,无符文,1007,大力,0.602422,0.014503
1194,精怪魔法,1310,小丑学院,0.508323,0.000133
1006,利刃华尔兹,1198,圣火,0.439651,0.000033
1332,不祥契约,1415,双生火焰,0.470188,0.000095
1007,大力,1321,砍伤,0.494708,0.000151
1356,暴击飞弹,1361,任务：艾卡西亚的陷落,0.447446,0.000001
2003,魄罗之王的弹跳,2018,纯粹主义者 - 术师,0.450372,0.000013
1064,坚韧,2005,扳机炼狱,0.448901,0.000053
1316,刃下生风,1416,海克斯科技龙魂,0.477309,0.00002
1011,你摸不到,1092,易损,0.466619,0.00013
1025,俯冲轰炸,1342,雪球扭蛋机,0.493915,0.000293
1035,感受燃烧,1327,坚若磐石,0.482437,0.000071
1076,天音爆,1349,终极唤醒,0.484586,0.000043
1013,星界躯体,1424,???,0.448543,0.000025
1335,夺金,1402,属性叠属性叠属性！,0.531217,0.000014
1074,缩小射线,1181,重量级打击手,0.477915,0.00027
1154,任务：海牛阿福的勇士,2004,信念者的强化,0.463182,0.000001
1011,你摸不到,1326,夜狩,0.442511,0.000204
1070,无休回复,2005,扳机炼狱,0.475575,0.000022
1079,战争交响乐,1084,穿针引线,0.46379,0.000751
1345,心灵净化,1379,未知符文_1379,0.43507,0.000003
1020,黎明使者的坚决,1414,卡皮巴拉空投,0.439927,0.000016
1047,关键暴击,1409,魄罗爆破手,0.46794,0.000136
1057,山脉龙魂,1195,巨人杀手,0.516727,0.000187
1011,你摸不到,1150,面包和果酱,0.44074,0.000089
1379,未知符文_1379,2010,双发快射,0.490749,0.000005
1062,全能龙魂,1067,古式佳酿,0.505007,0.000213
1097,巫师式思考,1313,作弊：我能回城！,0.493005,0.000894
1129,神射法师,1250,一板一眼,0.418547,0.000121
1334,升级：雪球,2009,狂热者,0.47884,0.000119
1015,死亡之环,1237,质变：黄金阶,0.490059,0.000162
1029,虚幻武器,1107,接二连三,0.479737,0.000837
1333,逃跑计划,1421,舞会女王,0.541425,0.000045
1152,任务：钢化你心,1154,任务：海牛阿福的勇士,0.462532,0.000118
0,无符文,1075,慢炖,0.621015,0.020592
1007,大力,1401,生机迸发,0.507193,0.000044
1037,急救用具,1311,溢流,0.476699,0.000372
1067,古式佳酿,1305,练腿日,0.507437,0.000343
1011,你摸不到,1112,终极不可阻挡,0.458636,0.000244
1314,强力护盾,2026,杀意翻涌,0.463609,0.000015
1058,秘术冲拳,1237,质变：黄金阶,0.477917,0.0004
